job_id,job_title,sector,district,industrial_cluster,required_micro_skills,nsqf_level,proficiency_level,experience_required_years,min_salary,max_salary,posting_source,demand_trend
DC470967,AI-assisted Quality Inspector,Advanced Manufacturing,Solapur,Akkalkot,CMM operation; computer vision basics; image annotation; Python/ML awareness,5,L2,1.6,27218,46885,Naukri.com,Emerging
61FE029C,CNC/VMC Operator,Precision Engineering,Kolhapur,Shiroli,tool offsets; CAD/CAM basics; quality inspection,4,L2,3.9,16582,35668,NCS Portal,Stable
130BB6D7,Solar PV Installation Technician,Renewable Energy,Nashik,Ambad,rooftop module mounting; string inverter commissioning; earthing & bonding; DC cabling; net metering; shadow analysis,4,L2,0.0,15224,28441,Company Website,Emerging
C454AFAC,Fitter (Industrial),Engineering,Latur,Latur MIDC,surface finishing; thread cutting; blueprint reading; assembly & fitting,3,L2,1.9,11159,20450,Naukri.com,Stable
222F260D,Cold-Chain Logistics Coordinator,Logistics & Supply Chain,Nashik,Sinnar,WMS software; route optimization; reefer truck ops; FSSAI cold-chain norms; temperature monitoring,4,L1,0.6,17745,31244,Naukri.com,Emerging
C310F900,Industrial Robotics Maintenance Technician,Advanced Manufacturing,Nashik,Ambad,pneumatic systems; PLC programming; robot teach pendant; safety PLCs; servo motor calibration,5,L3,1.8,26831,49463,apna.co,Emerging
A52560F8,Electrician (Industrial),Electrical,Solapur,Akkalkot,panel wiring; PLC basics; earthing,3,L1,2.7,13671,25350,LinkedIn,Stable
FFB9E364,CNC/VMC Operator,Precision Engineering,Nashik,Satpur,quality inspection; tolerance measurement; G-code programming; Fanuc CNC controls; CAD/CAM basics; tool offsets,4,L2,4.8,17357,32588,Indeed,Stable
51FE28A3,CNC/VMC Operator,Precision Engineering,Palghar,Boisar,tool offsets; CAD/CAM basics; G-code programming; quality inspection; tolerance measurement,4,L2,1.9,15854,29941,Times Jobs,Stable
6AD6E847,EV Battery Assembly Technician,Electric Vehicles,Pune,Chakan,BMS calibration; spot welding; Li-ion cell handling; EV safety protocols,4,L2,2.7,22131,41175,Indeed,Emerging
3B224823,Offset Printer Operator,Printing & Packaging,Mumbai,Thane-Wagle,ink mixing; color registration; bindery operations; offset press operation,3,L2,0.6,10897,19685,LinkedIn,Declining
FB6C6712,Green Building Technician,Construction,Wardha,Wardha MIDC,energy auditing basics; rainwater harvesting; EV charging infra; BIM awareness,4,L3,2.7,14039,25155,Mahaswayam,Emerging
F47D08BF,Textile Loom Operator,Textiles,Dhule,Dhule MIDC,shuttle changeover; warp/weft threading; quality grading; power loom setup; loom maintenance,3,L1,2.3,8923,14387,Naukri.com,Declining
37B24691,Electrician (Industrial),Electrical,Latur,Latur MIDC,motor winding; electrical drawings; panel wiring; PLC basics; earthing; safety regulations,3,L2,5.5,11102,21091,apna.co,Stable
93F39063,CNC/VMC Operator,Precision Engineering,Nashik,Ambad,Fanuc CNC controls; tolerance measurement; G-code programming; quality inspection; CAD/CAM basics,4,L2,4.5,16221,33078,Indeed,Stable
3C6A8EE3,Welder (MIG/TIG/Arc),Engineering,Pune,Chakan,SMAW; MIG welding; distortion control; PPE compliance; weld inspection,3,L1,3.2,14907,27429,Company Website,Stable
8C0DCEC5,EV Battery Assembly Technician,Electric Vehicles,Aurangabad,Waluj,spot welding; EV safety protocols; BMS calibration; thermal management,4,L2,1.1,21121,38459,Naukri.com,Emerging
B59426F1,Industrial Robotics Maintenance Technician,Advanced Manufacturing,Pune,Pimpri-Chinchwad,FANUC/KUKA commissioning; servo motor calibration; safety PLCs; PLC programming,5,L2,3.8,29495,60000,Mahaswayam,Emerging
0B9022BD,Textile Loom Operator,Textiles,Kolhapur,Shiroli,power loom setup; warp/weft threading; loom maintenance; quality grading; shuttle changeover,3,L2,2.7,9755,14636,Times Jobs,Declining
0723AD8D,Welder (MIG/TIG/Arc),Engineering,Aurangabad,Waluj,SMAW; weld inspection; PPE compliance; distortion control; TIG welding,3,L3,7.1,12644,26712,LinkedIn,Stable
822E0DA5,Health & Safety Officer (Factory),Industrial Safety,Pune,Ranjangaon,hazard identification; permit-to-work; accident investigation; fire drill coordination,5,L2,2.7,25989,46854,Company Website,Stable
89FEDF45,CNC/VMC Operator,Precision Engineering,Nashik,Ambad,tool offsets; G-code programming; Fanuc CNC controls; tolerance measurement,4,L1,2.0,17721,32552,NCS Portal,Stable
71403EEB,Industrial Robotics Maintenance Technician,Advanced Manufacturing,Aurangabad,Chikalthana,robot teach pendant; servo motor calibration; PLC programming; pneumatic systems; FANUC/KUKA commissioning,5,L1,1.1,26262,51375,NCS Portal,Emerging
FC4AB744,Solar PV Installation Technician,Renewable Energy,Latur,Udgir,string inverter commissioning; earthing & bonding; shadow analysis; rooftop module mounting; net metering; DC cabling,4,L1,1.8,12579,24440,Company Website,Emerging
16176765,Solar PV Installation Technician,Renewable Energy,Nagpur,Butibori,shadow analysis; DC cabling; string inverter commissioning; earthing & bonding; rooftop module mounting,4,L2,0.2,15016,29777,apna.co,Emerging
A388DF5C,Green Building Technician,Construction,Mumbai,Andheri-MIDC,BIM awareness; rainwater harvesting; MEP coordination; EV charging infra,4,L2,1.4,18558,33124,Mahaswayam,Emerging
A307F3D6,CNC/VMC Operator,Precision Engineering,Nashik,Sinnar,tolerance measurement; CAD/CAM basics; quality inspection,4,L2,1.7,17562,35781,Times Jobs,Stable
96F2E8A4,AI-assisted Quality Inspector,Advanced Manufacturing,Satara,Karad,image annotation; CMM operation; SPC analysis; defect classification,5,L3,3.7,25232,42303,Indeed,Emerging
42F46731,Industrial Robotics Maintenance Technician,Advanced Manufacturing,Pune,Ranjangaon,FANUC/KUKA commissioning; safety PLCs; pneumatic systems; robot teach pendant; servo motor calibration; PLC programming,5,L2,1.9,28905,58186,Times Jobs,Emerging
2DE38564,Green Building Technician,Construction,Nagpur,Butibori,energy auditing basics; MEP coordination; IGBC norms; BIM awareness; rainwater harvesting,4,L2,2.8,17118,30291,NCS Portal,Emerging
93F6EBFA,Data Entry Operator,IT/BPO,Sangli,Miraj,MS Office; typing speed 40wpm; basic internet,2,L1,1.8,7565,11939,Indeed,Declining
48909A53,Plumber,Construction,Amravati,Amravati MIDC,pressure testing; plumbing drawings; water treatment basics; pipe fitting; sanitary installation,3,L2,4.4,11295,20741,Times Jobs,Stable
E2F3D12D,Fitter (Industrial),Engineering,Nagpur,Hingna,blueprint reading; measurement tools; assembly & fitting; surface finishing,3,L2,0.2,12720,23709,Mahaswayam,Stable
9FCA1257,Industrial Robotics Maintenance Technician,Advanced Manufacturing,Nashik,Satpur,servo motor calibration; FANUC/KUKA commissioning; robot teach pendant,5,L3,2.4,26546,50080,Times Jobs,Emerging
DF76EA1D,EV Battery Assembly Technician,Electric Vehicles,Aurangabad,Shendra-AURIC,thermal management; BMS calibration; spot welding; Li-ion cell handling,4,L2,1.6,21682,38773,apna.co,Emerging
C318C0E5,Solar PV Installation Technician,Renewable Energy,Solapur,Chincholi,rooftop module mounting; string inverter commissioning; shadow analysis; DC cabling,4,L2,1.1,15437,29322,NCS Portal,Emerging
8D8329FF,Manual Draftsman (Drawing Board),Engineering,Pune,Pimpri-Chinchwad,basic AutoCAD; 2D blueprint reading; manual drawing board; T-square drafting,3,L1,4.4,10837,17180,Mahaswayam,Declining
AF6303D4,CNC/VMC Operator,Precision Engineering,Pune,Ranjangaon,G-code programming; tool offsets; quality inspection; CAD/CAM basics; tolerance measurement; Fanuc CNC controls,4,L2,3.9,19147,36447,Mahaswayam,Stable
865AA993,Electrician (Industrial),Electrical,Gadchiroli,Gadchiroli MIDC,PLC basics; earthing; electrical drawings; safety regulations,3,L2,3.8,10818,21998,Naukri.com,Stable
EFDFDF5B,Data Entry Operator,IT/BPO,Pune,Talegaon,tally basics; MS Office; basic internet,2,L2,4.0,9766,16000,Naukri.com,Declining
FB1CF69B,Fitter (Industrial),Engineering,Chandrapur,Chandrapur MIDC,blueprint reading; assembly & fitting; bench work,3,L1,1.4,11070,19368,Company Website,Stable
C79FFF56,Industrial Robotics Maintenance Technician,Advanced Manufacturing,Raigad,Khopoli,pneumatic systems; PLC programming; FANUC/KUKA commissioning; robot teach pendant,5,L1,2.9,24725,46046,apna.co,Emerging
563ED1C8,Industrial Robotics Maintenance Technician,Advanced Manufacturing,Pune,Ranjangaon,pneumatic systems; servo motor calibration; safety PLCs; FANUC/KUKA commissioning,5,L3,3.3,30248,54247,Company Website,Emerging
86AA1466,Drone Pilot / UAV Technician,AgriTech / Surveillance,Pune,Pimpri-Chinchwad,flight planning; payload operations; drone maintenance; DGCA certification; geofencing,4,L2,0.0,21115,46132,Indeed,Emerging
12632746,Industrial IoT Technician,Industry 4.0,Aurangabad,Chikalthana,cloud dashboards; MQTT protocol; Python scripting; edge computing; OPC-UA,5,L1,1.5,27996,55635,NCS Portal,Emerging
FE4FAD13,Industrial Robotics Maintenance Technician,Advanced Manufacturing,Pune,Pimpri-Chinchwad,pneumatic systems; robot teach pendant; safety PLCs; PLC programming,5,L2,1.4,28423,54275,Company Website,Emerging
DB1FD4E7,Solar PV Installation Technician,Renewable Energy,Osmanabad,Osmanabad MIDC,earthing & bonding; net metering; shadow analysis,4,L2,0.1,12806,25499,Indeed,Emerging
9FD739A4,Turnerr / Machinist,Precision Engineering,Buldhana,Khamgaon,boring & drilling; turning & facing; coolant management; measurement tools; lathe operation,3,L1,0.6,11455,20536,apna.co,Stable
F8CC8E43,Cold-Chain Logistics Coordinator,Logistics & Supply Chain,Nagpur,Hingna,reefer truck ops; route optimization; temperature monitoring; FSSAI cold-chain norms; inventory management,4,L1,2.6,16378,33016,Times Jobs,Emerging
EE2C5AC4,Solar PV Installation Technician,Renewable Energy,Mumbai,BKC,DC cabling; shadow analysis; rooftop module mounting; earthing & bonding; net metering,4,L2,0.0,16553,31936,Naukri.com,Emerging
3456A039,Electrician (Industrial),Electrical,Chandrapur,Ballarpur,electrical drawings; earthing; PLC basics; motor winding; panel wiring,3,L3,4.2,11330,21553,Naukri.com,Stable
09117AE5,Industrial IoT Technician,Industry 4.0,Pune,Talegaon,Python scripting; OPC-UA; MQTT protocol; edge computing; cloud dashboards; sensor calibration,5,L1,3.1,32873,62620,Mahaswayam,Emerging
12433AE7,Health & Safety Officer (Factory),Industrial Safety,Mumbai,BKC,permit-to-work; MSDS interpretation; hazard identification; statutory compliance; fire drill coordination,5,L2,4.7,25691,45320,Times Jobs,Stable
6CD76F5F,Fitter (Industrial),Engineering,Yavatmal,Yavatmal MIDC,surface finishing; thread cutting; measurement tools; assembly & fitting; bench work,3,L3,7.6,10896,19191,NCS Portal,Stable
3A7466DF,EV Battery Assembly Technician,Electric Vehicles,Pune,Pimpri-Chinchwad,BMS calibration; EV safety protocols; thermal management,4,L1,1.2,22351,43419,NCS Portal,Emerging
2BE05F3D,Drone Pilot / UAV Technician,AgriTech / Surveillance,Thane,Dombivli-MIDC,flight planning; DGCA certification; payload operations; GPS calibration; drone maintenance,4,L2,0.2,20820,44514,Mahaswayam,Emerging
4ABBD677,Data Entry Operator,IT/BPO,Solapur,Hotgi,basic internet; MS Office; typing speed 40wpm,2,L2,2.2,8205,13358,NCS Portal,Declining
860AF91B,Turnerr / Machinist,Precision Engineering,Latur,Latur MIDC,boring & drilling; measurement tools; coolant management,3,L2,1.9,10756,19836,apna.co,Stable
BA39F20B,Electrician (Industrial),Electrical,Pune,Pimpri-Chinchwad,safety regulations; earthing; electrical drawings,3,L3,5.9,14395,29122,NCS Portal,Stable
214D2F15,Industrial Robotics Maintenance Technician,Advanced Manufacturing,Nagpur,MIDC Nagpur,PLC programming; FANUC/KUKA commissioning; safety PLCs,5,L3,2.0,27209,51821,Times Jobs,Emerging
AE0C15B5,Manual Draftsman (Drawing Board),Engineering,Pune,Pimpri-Chinchwad,T-square drafting; basic AutoCAD; manual drawing board; 2D blueprint reading,3,L2,2.1,10909,16245,Times Jobs,Declining
F29C9E47,Turnerr / Machinist,Precision Engineering,Aurangabad,Shendra-AURIC,turning & facing; boring & drilling; coolant management; measurement tools,3,L2,2.7,13414,23397,LinkedIn,Stable
04D581DE,CNC/VMC Operator,Precision Engineering,Kolhapur,Kagal,CAD/CAM basics; quality inspection; tolerance measurement; G-code programming; Fanuc CNC controls; tool offsets,4,L2,0.7,16635,32670,Company Website,Stable
A8648749,Cold-Chain Logistics Coordinator,Logistics & Supply Chain,Thane,Murbad,FSSAI cold-chain norms; reefer truck ops; route optimization,4,L2,1.7,18803,37515,apna.co,Emerging
754F1912,Electrician (Industrial),Electrical,Mumbai,Thane-Wagle,electrical drawings; PLC basics; panel wiring; earthing,3,L3,3.6,14009,27064,NCS Portal,Stable
AAD965A0,Industrial IoT Technician,Industry 4.0,Thane,Bhiwandi,Python scripting; edge computing; sensor calibration,5,L3,1.3,32259,62827,apna.co,Emerging
714831A2,Welder (MIG/TIG/Arc),Engineering,Sangli,Miraj,PPE compliance; distortion control; weld inspection; MIG welding,3,L2,0.4,11508,22595,Naukri.com,Stable
9E4194E5,Textile Loom Operator,Textiles,Dhule,Dhule MIDC,quality grading; warp/weft threading; power loom setup,3,L3,3.6,8762,14675,Mahaswayam,Declining
2A4755AC,AC & Refrigeration Technician,HVAC,Thane,Bhiwandi,VRF systems; refrigerant handling; electrical troubleshooting; gas charging; BMS controls,4,L2,1.9,17259,32299,Company Website,Stable
8A4B7460,Electrician (Industrial),Electrical,Palghar,Tarapur,safety regulations; panel wiring; earthing,3,L2,0.4,12491,23270,Times Jobs,Stable
A8930ECE,Stenographer / Shorthand Typist,Administration,Nagpur,Hingna,MS Word; Pitman shorthand; filing systems; typing speed 60wpm,2,L3,2.9,8191,14230,NCS Portal,Declining
D333F96B,Industrial IoT Technician,Industry 4.0,Kolhapur,Shiroli,Python scripting; cloud dashboards; MQTT protocol; edge computing; sensor calibration,5,L1,2.2,29377,55386,LinkedIn,Emerging
A8DC0E8C,Welder (MIG/TIG/Arc),Engineering,Mumbai,Thane-Wagle,TIG welding; SMAW; distortion control,3,L2,5.9,14489,29175,LinkedIn,Stable
B179F2E9,Fitter (Industrial),Engineering,Thane,Murbad,measurement tools; thread cutting; surface finishing; assembly & fitting,3,L2,6.7,14434,27853,Times Jobs,Stable
103A388E,Industrial IoT Technician,Industry 4.0,Nashik,Satpur,OPC-UA; Python scripting; sensor calibration; edge computing,5,L2,3.6,27649,53634,Indeed,Emerging
30E3B0BA,EV Battery Assembly Technician,Electric Vehicles,Pune,Ranjangaon,DC bus wiring; spot welding; thermal management,4,L1,0.7,23376,44794,Indeed,Emerging
B4301E4E,CNC/VMC Operator,Precision Engineering,Nashik,Sinnar,G-code programming; CAD/CAM basics; tolerance measurement,4,L3,4.2,16709,35083,Indeed,Stable
DDF225C9,AC & Refrigeration Technician,HVAC,Thane,Bhiwandi,BMS controls; refrigerant handling; VRF systems,4,L2,1.6,16287,33213,Mahaswayam,Stable
9BDB6A8B,EV Battery Assembly Technician,Electric Vehicles,Pune,Pimpri-Chinchwad,BMS calibration; EV safety protocols; Li-ion cell handling,4,L1,2.9,22530,43553,Times Jobs,Emerging
9A02E76A,AI-assisted Quality Inspector,Advanced Manufacturing,Hingoli,Hingoli MIDC,defect classification; CMM operation; computer vision basics,5,L2,2.0,21052,37233,LinkedIn,Emerging
B2FAF268,Turnerr / Machinist,Precision Engineering,Pune,Ranjangaon,boring & drilling; coolant management; turning & facing; lathe operation; measurement tools,3,L2,1.3,14495,25327,Times Jobs,Stable
8C303228,CNC/VMC Operator,Precision Engineering,Aurangabad,Waluj,G-code programming; CAD/CAM basics; quality inspection; tolerance measurement; tool offsets,4,L2,0.2,16408,35760,Times Jobs,Stable
7684EDED,Welder (MIG/TIG/Arc),Engineering,Thane,Bhiwandi,distortion control; SMAW; PPE compliance; weld inspection; MIG welding; TIG welding,3,L2,3.4,14792,29896,Indeed,Stable
7876DB06,Turnerr / Machinist,Precision Engineering,Aurangabad,Shendra-AURIC,coolant management; lathe operation; turning & facing; measurement tools,3,L1,1.7,13762,23819,LinkedIn,Stable
684BC96E,Solar PV Installation Technician,Renewable Energy,Pune,Talegaon,rooftop module mounting; DC cabling; earthing & bonding,4,L3,0.3,17487,33929,NCS Portal,Emerging
FCC9112B,Electrician (Industrial),Electrical,Nashik,Satpur,panel wiring; electrical drawings; earthing; motor winding; safety regulations,3,L2,0.2,12812,24601,Mahaswayam,Stable
55A53484,Solar PV Installation Technician,Renewable Energy,Osmanabad,Osmanabad MIDC,DC cabling; shadow analysis; rooftop module mounting; net metering; string inverter commissioning; earthing & bonding,4,L3,1.9,13193,24268,NCS Portal,Emerging
81330B0E,Cold-Chain Logistics Coordinator,Logistics & Supply Chain,Pune,Pimpri-Chinchwad,WMS software; temperature monitoring; reefer truck ops; inventory management; FSSAI cold-chain norms; route optimization,4,L1,1.5,19488,37980,Indeed,Emerging
C346EE81,Data Entry Operator,IT/BPO,Jalna,Jalna MIDC,tally basics; basic internet; MS Office,2,L1,0.6,7068,11657,Times Jobs,Declining
0FA3A7D5,Data Entry Operator,IT/BPO,Pune,Ranjangaon,MS Office; basic internet; tally basics; typing speed 40wpm,2,L2,3.5,9255,14835,apna.co,Declining
1F8017BF,AC & Refrigeration Technician,HVAC,Mumbai,BKC,gas charging; VRF systems; BMS controls; refrigerant handling; electrical troubleshooting; AMC documentation,4,L3,2.5,16470,31371,Mahaswayam,Stable
441F396E,Data Entry Operator,IT/BPO,Mumbai,Andheri-MIDC,MS Office; basic internet; tally basics,2,L2,3.3,9523,15701,NCS Portal,Declining
734B8FA2,CNC/VMC Operator,Precision Engineering,Mumbai,BKC,Fanuc CNC controls; CAD/CAM basics; quality inspection; tolerance measurement; tool offsets; G-code programming,4,L1,2.9,19184,38355,apna.co,Stable
678CB9A5,AC & Refrigeration Technician,HVAC,Pune,Ranjangaon,refrigerant handling; VRF systems; electrical troubleshooting; gas charging,4,L2,1.0,16240,31106,Times Jobs,Stable
8B3EE7AB,CNC/VMC Operator,Precision Engineering,Pune,Chakan,tolerance measurement; tool offsets; CAD/CAM basics; quality inspection; G-code programming; Fanuc CNC controls,4,L1,2.0,19717,36181,Times Jobs,Stable
CFE74484,Health & Safety Officer (Factory),Industrial Safety,Thane,Dombivli-MIDC,accident investigation; MSDS interpretation; hazard identification; fire drill coordination; statutory compliance,5,L1,4.7,27499,46436,apna.co,Stable
D09B6760,Data Entry Operator,IT/BPO,Thane,Bhiwandi,tally basics; basic internet; typing speed 40wpm; MS Office,2,L1,0.4,9106,15532,Mahaswayam,Declining
